0,0.5396058372591854
1,1.2741252530133043
2,0.00011438135864308592
3,0.360012754853919
4,0.15870959519467387
5,0.09688387165373345
6,0.20611463408208053
7,0.4239764818070748
8,0.5054525417107485
9,0.7739597748607573
10,0.5433393706182451
11,1.1558797097094222
12,0.22872440752683032
13,2.1046972912078052
14,0.027769624768423352
15,1.1100803264966326
16,0.5400910464444293
17,0.8180073139030377
18,0.15127291958193562
19,0.22077322411673025
20,1.6131677028403504
21,3.4502272097097024
22,0.37603861290897017
23,1.1787034984431248
24,2.090616973214474
25,2.250055865972534
26,0.08887953331090476
27,0.03983787812260575
28,0.18612528528308295
29,2.1049029778605255
30,0.10352534930954076
31,0.5466386995248671
32,3.167458879200206
33,0.7617800132393983
34,1.1772565948999085
35,0.37908947016968575
36,1.1599588780254495
37,1.7995437194267623
38,0.018457575175565604
39,1.386871787578335
40,4.497310796701768
41,1.3789837662758002
42,0.3291209128273357
43,1.5572218540687843
44,0.10895140695069858
45,0.5940143639429266
46,2.392460601437968
47,0.34759365873452885
48,0.33936188164774833
49,0.13929490938806371
50,0.01955695450391458
51,1.1358019286201848
52,0.23778536644001125
53,0.30862881073963533
54,0.676433946568558
55,0.054839094489140684
56,0.8535920400569691
57,0.15867758152617037
58,0.8899057397352507
59,1.2031676619431753
60,0.10795769521944357
61,0.5345310363237981
62,1.1854787378147251
63,0.5347414569027789
64,0.051244305004483806
65,0.7676474885622601
66,1.0900331307691689
67,0.723377779246314
68,2.893081032503074
69,0.8832308822100633
70,2.3371963649569456
71,0.14789080198059362
72,0.1499817868756233
73,1.64709455068002
74,0.5069611620686383
75,0.18074783228852243
76,2.624287074415579
77,0.42735167070056645
78,1.3895480612104014
79,1.2946198198855194
80,2.14820093647439
81,0.9772947256344877
82,1.390071220592174
83,0.42908949224869497
84,0.3146119713138917
85,2.262270922076614
86,0.5587757231634269
87,3.347847547132657
88,1.088983290085482
89,0.9720564341878024
90,0.12188063895034397
91,2.985569266448144
92,0.5976772562062613
93,0.8636736482517783
94,0.5244797565479637
95,0.27053260906079885
96,2.33696455777187
97,0.8525638369041819
98,0.00287445431946199
99,0.9600987259443872
100,0.3954824536765615
101,0.7487827357893098
102,2.171049058742908
